channel_id,counter_id,start_datetime,end_datetime,count,status
353226361,CPTTEST2031,2022-06-17T00:00:00+02:00,2022-06-18T00:00:00+02:00,0,"VALIDATED"
353226361,CPTTEST2031,2022-06-18T00:00:00+02:00,2022-06-19T00:00:00+02:00,0,"VALIDATED"
353226361,CPTTEST2031,2022-06-19T00:00:00+02:00,2022-06-20T00:00:00+02:00,0,"VALIDATED"
353226361,CPTTEST2031,2022-06-20T00:00:00+02:00,2022-06-21T00:00:00+02:00,0,"VALIDATED"
353226361,CPTTEST2031,2022-06-21T00:00:00+02:00,2022-06-22T00:00:00+02:00,64,"VALIDATED"
353226361,CPTTEST2031,2022-06-22T00:00:00+02:00,2022-06-23T00:00:00+02:00,6,"VALIDATED"
353226361,CPTTEST2031,2022-06-23T00:00:00+02:00,2022-06-24T00:00:00+02:00,12,"VALIDATED"
353226361,CPTTEST2031,2022-06-24T00:00:00+02:00,2022-06-25T00:00:00+02:00,10,"VALIDATED"
353226361,CPTTEST2031,2022-06-25T00:00:00+02:00,2022-06-26T00:00:00+02:00,16,"VALIDATED"
353226361,CPTTEST2031,2022-06-26T00:00:00+02:00,2022-06-27T00:00:00+02:00,21,"VALIDATED"
353226361,CPTTEST2031,2022-06-27T00:00:00+02:00,2022-06-28T00:00:00+02:00,17,"VALIDATED"
353226361,CPTTEST2031,2022-06-28T00:00:00+02:00,2022-06-29T00:00:00+02:00,21,"VALIDATED"
353226361,CPTTEST2031,2022-06-29T00:00:00+02:00,2022-06-30T00:00:00+02:00,13,"VALIDATED"
353226361,CPTTEST2031,2022-06-30T00:00:00+02:00,2022-07-01T00:00:00+02:00,12,"RAW"
353226361,CPTTEST2031,2022-07-01T00:00:00+02:00,2022-07-02T00:00:00+02:00,18,"RAW"
353226361,CPTTEST2031,2022-07-02T00:00:00+02:00,2022-07-03T00:00:00+02:00,16,"RAW"
353226361,CPTTEST2031,2022-07-03T00:00:00+02:00,2022-07-04T00:00:00+02:00,16,"RAW"
353226361,CPTTEST2031,2022-07-04T00:00:00+02:00,2022-07-05T00:00:00+02:00,62,"RAW"
353226361,CPTTEST2031,2022-07-05T00:00:00+02:00,2022-07-06T00:00:00+02:00,12,"RAW"
353226361,CPTTEST2031,2022-07-06T00:00:00+02:00,2022-07-07T00:00:00+02:00,16,"RAW"
353226361,CPTTEST2031,2022-07-07T00:00:00+02:00,2022-07-08T00:00:00+02:00,24,"RAW"
353226361,CPTTEST2031,2022-07-08T00:00:00+02:00,2022-07-09T00:00:00+02:00,23,"RAW"
353226361,CPTTEST2031,2022-07-09T00:00:00+02:00,2022-07-10T00:00:00+02:00,30,"RAW"
353226361,CPTTEST2031,2022-07-10T00:00:00+02:00,2022-07-11T00:00:00+02:00,34,"RAW"
353226361,CPTTEST2031,2022-07-11T00:00:00+02:00,2022-07-12T00:00:00+02:00,17,"RAW"
353226361,CPTTEST2031,2022-07-12T00:00:00+02:00,2022-07-13T00:00:00+02:00,37,"RAW"
353226361,CPTTEST2031,2022-07-13T00:00:00+02:00,2022-07-14T00:00:00+02:00,20,"RAW"
353226361,CPTTEST2031,2022-07-14T00:00:00+02:00,2022-07-15T00:00:00+02:00,57,"RAW"
353226361,CPTTEST2031,2022-07-15T00:00:00+02:00,2022-07-16T00:00:00+02:00,26,"RAW"
353226361,CPTTEST2031,2022-07-16T00:00:00+02:00,2022-07-17T00:00:00+02:00,41,"RAW"
353226361,CPTTEST2031,2022-07-17T00:00:00+02:00,2022-07-18T00:00:00+02:00,25,"RAW"
353226361,CPTTEST2031,2022-07-18T00:00:00+02:00,2022-07-19T00:00:00+02:00,10,"RAW"
353226361,CPTTEST2031,2022-07-19T00:00:00+02:00,2022-07-20T00:00:00+02:00,16,"RAW"
353226361,CPTTEST2031,2022-07-20T00:00:00+02:00,2022-07-21T00:00:00+02:00,28,"RAW"
353226361,CPTTEST2031,2022-07-21T00:00:00+02:00,2022-07-22T00:00:00+02:00,28,"RAW"
353226361,CPTTEST2031,2022-07-22T00:00:00+02:00,2022-07-23T00:00:00+02:00,31,"RAW"
353226361,CPTTEST2031,2022-07-23T00:00:00+02:00,2022-07-24T00:00:00+02:00,32,"RAW"
353226361,CPTTEST2031,2022-07-24T00:00:00+02:00,2022-07-25T00:00:00+02:00,41,"RAW"
353226361,CPTTEST2031,2022-07-25T00:00:00+02:00,2022-07-26T00:00:00+02:00,19,"RAW"
353226361,CPTTEST2031,2022-07-26T00:00:00+02:00,2022-07-27T00:00:00+02:00,33,"RAW"
353226361,CPTTEST2031,2022-07-27T00:00:00+02:00,2022-07-28T00:00:00+02:00,45,"RAW"
353226361,CPTTEST2031,2022-07-28T00:00:00+02:00,2022-07-29T00:00:00+02:00,53,"RAW"
353226361,CPTTEST2031,2022-07-29T00:00:00+02:00,2022-07-30T00:00:00+02:00,20,"RAW"
353226361,CPTTEST2031,2022-07-30T00:00:00+02:00,2022-07-31T00:00:00+02:00,31,"RAW"
353226361,CPTTEST2031,2022-07-31T00:00:00+02:00,2022-08-01T00:00:00+02:00,54,"RAW"
353226361,CPTTEST2031,2022-08-01T00:00:00+02:00,2022-08-02T00:00:00+02:00,33,"RAW"
353226361,CPTTEST2031,2022-08-02T00:00:00+02:00,2022-08-03T00:00:00+02:00,39,"RAW"
353226361,CPTTEST2031,2022-08-03T00:00:00+02:00,2022-08-04T00:00:00+02:00,49,"RAW"
353226361,CPTTEST2031,2022-08-04T00:00:00+02:00,2022-08-05T00:00:00+02:00,62,"RAW"
353226361,CPTTEST2031,2022-08-05T00:00:00+02:00,2022-08-06T00:00:00+02:00,62,"RAW"
353226361,CPTTEST2031,2022-08-06T00:00:00+02:00,2022-08-07T00:00:00+02:00,58,"RAW"
353226361,CPTTEST2031,2022-08-07T00:00:00+02:00,2022-08-08T00:00:00+02:00,62,"RAW"
353226361,CPTTEST2031,2022-08-08T00:00:00+02:00,2022-08-09T00:00:00+02:00,60,"RAW"
353226361,CPTTEST2031,2022-08-09T00:00:00+02:00,2022-08-10T00:00:00+02:00,49,"RAW"
353226361,CPTTEST2031,2022-08-10T00:00:00+02:00,2022-08-11T00:00:00+02:00,62,"RAW"
353226361,CPTTEST2031,2022-08-11T00:00:00+02:00,2022-08-12T00:00:00+02:00,40,"RAW"
353226361,CPTTEST2031,2022-08-12T00:00:00+02:00,2022-08-13T00:00:00+02:00,27,"RAW"
353226361,CPTTEST2031,2022-08-13T00:00:00+02:00,2022-08-14T00:00:00+02:00,28,"RAW"
353226361,CPTTEST2031,2022-08-14T00:00:00+02:00,2022-08-15T00:00:00+02:00,25,"RAW"
353226361,CPTTEST2031,2022-08-15T00:00:00+02:00,2022-08-16T00:00:00+02:00,89,"RAW"
353226361,CPTTEST2031,2022-08-16T00:00:00+02:00,2022-08-17T00:00:00+02:00,43,"RAW"
353226361,CPTTEST2031,2022-08-17T00:00:00+02:00,2022-08-18T00:00:00+02:00,36,"RAW"
353226361,CPTTEST2031,2022-08-18T00:00:00+02:00,2022-08-19T00:00:00+02:00,45,"RAW"
353226361,CPTTEST2031,2022-08-19T00:00:00+02:00,2022-08-20T00:00:00+02:00,19,"RAW"
353226361,CPTTEST2031,2022-08-20T00:00:00+02:00,2022-08-21T00:00:00+02:00,66,"RAW"
353226361,CPTTEST2031,2022-08-21T00:00:00+02:00,2022-08-22T00:00:00+02:00,45,"RAW"
353226361,CPTTEST2031,2022-08-22T00:00:00+02:00,2022-08-23T00:00:00+02:00,61,"RAW"
353226361,CPTTEST2031,2022-08-23T00:00:00+02:00,2022-08-24T00:00:00+02:00,46,"RAW"
353226361,CPTTEST2031,2022-08-24T00:00:00+02:00,2022-08-25T00:00:00+02:00,53,"RAW"
353226361,CPTTEST2031,2022-08-25T00:00:00+02:00,2022-08-26T00:00:00+02:00,44,"RAW"
353226361,CPTTEST2031,2022-08-26T00:00:00+02:00,2022-08-27T00:00:00+02:00,29,"RAW"
353226361,CPTTEST2031,2022-08-27T00:00:00+02:00,2022-08-28T00:00:00+02:00,30,"RAW"
353226361,CPTTEST2031,2022-08-28T00:00:00+02:00,2022-08-29T00:00:00+02:00,83,"RAW"
353226361,CPTTEST2031,2022-08-29T00:00:00+02:00,2022-08-30T00:00:00+02:00,24,"RAW"
353226361,CPTTEST2031,2022-08-30T00:00:00+02:00,2022-08-31T00:00:00+02:00,23,"RAW"
353226361,CPTTEST2031,2022-08-31T00:00:00+02:00,2022-09-01T00:00:00+02:00,15,"RAW"
